,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,degree_F,degree_M,priors_count,juv_fel_count,juv_misd_count,age,two_year_recid
1802,1,0,1,0,0,0,0,0,1,0,0,0,0,46,0
1803,0,1,1,0,0,0,0,0,1,0,12,0,0,29,1
1804,0,1,0,0,1,0,0,0,0,1,0,0,0,41,0
1805,1,0,1,0,0,0,0,0,1,0,5,0,0,25,0
1806,0,1,1,0,0,0,0,0,1,0,2,1,0,23,0
1807,0,1,0,0,1,0,0,0,0,1,0,0,0,30,0
1808,0,1,0,0,1,0,0,0,1,0,1,0,0,34,0
1809,0,1,0,0,1,0,0,0,1,0,11,0,0,70,1
1810,0,1,0,0,1,0,0,0,1,0,2,0,0,52,0
1811,0,1,1,0,0,0,0,0,0,1,4,0,0,51,0
1812,1,0,0,0,0,0,1,0,1,0,15,0,0,45,1
1813,0,1,1,0,0,0,0,0,1,0,21,0,0,55,1
1814,1,0,0,0,1,0,0,0,1,0,1,0,0,49,0
1815,1,0,0,0,1,0,0,0,1,0,0,0,0,47,0
1816,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
1817,0,1,0,0,1,0,0,0,0,1,5,0,2,25,1
1818,0,1,1,0,0,0,0,0,1,0,1,0,1,21,1
1819,0,1,1,0,0,0,0,0,1,0,26,0,0,37,1
1820,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
1821,0,1,1,0,0,0,0,0,1,0,0,0,0,21,0
1822,0,1,1,0,0,0,0,0,1,0,4,0,0,25,1
1823,1,0,1,0,0,0,0,0,1,0,3,0,0,27,1
1824,0,1,0,0,1,0,0,0,1,0,3,0,0,30,1
1825,0,1,0,0,1,0,0,0,0,1,0,0,0,70,0
1826,0,1,0,0,1,0,0,0,1,0,11,0,0,37,1
1827,0,1,1,0,0,0,0,0,1,0,5,0,0,46,1
1828,0,1,0,0,0,0,0,1,0,1,4,0,0,40,1
1829,0,1,1,0,0,0,0,0,1,0,18,0,0,43,1
1830,0,1,1,0,0,0,0,0,1,0,15,0,0,38,0
1831,0,1,1,0,0,0,0,0,1,0,0,0,0,29,0
1832,0,1,1,0,0,0,0,0,0,1,8,0,0,37,1
1833,0,1,0,0,0,1,0,0,1,0,3,0,0,38,0
1834,1,0,0,0,1,0,0,0,1,0,0,0,0,27,0
1835,1,0,0,0,0,0,0,1,0,1,0,0,0,20,1
1836,0,1,0,0,0,1,0,0,0,1,0,0,0,44,0
1837,0,1,0,0,1,0,0,0,0,1,6,0,0,31,0
1838,0,1,1,0,0,0,0,0,1,0,3,0,0,29,1
1839,1,0,1,0,0,0,0,0,0,1,0,0,0,30,0
1840,1,0,0,0,1,0,0,0,1,0,2,0,0,25,1
1841,0,1,1,0,0,0,0,0,1,0,3,0,0,40,0
1842,0,1,0,0,1,0,0,0,0,1,1,0,0,33,0
1843,0,1,0,0,1,0,0,0,1,0,5,0,0,26,1
1844,0,1,0,0,0,1,0,0,0,1,1,0,1,31,0
1845,0,1,0,0,1,0,0,0,0,1,1,0,0,61,0
1846,0,1,0,0,1,0,0,0,1,0,2,0,0,30,0
1847,0,1,0,0,1,0,0,0,0,1,0,0,0,62,0
1848,1,0,0,0,1,0,0,0,0,1,4,0,0,27,1
1849,0,1,0,0,1,0,0,0,1,0,9,0,0,48,0
1850,1,0,0,0,1,0,0,0,1,0,0,0,0,40,0
1851,0,1,0,0,1,0,0,0,1,0,0,0,0,24,0
1852,0,1,1,0,0,0,0,0,1,0,0,0,0,22,1
1853,0,1,1,0,0,0,0,0,0,1,4,0,0,30,1
1854,0,1,0,0,1,0,0,0,0,1,0,0,0,63,0
1855,0,1,1,0,0,0,0,0,1,0,4,0,0,33,0
1856,0,1,0,0,1,0,0,0,0,1,0,0,0,43,1
1857,0,1,1,0,0,0,0,0,1,0,3,0,0,26,1
1858,0,1,1,0,0,0,0,0,1,0,1,0,0,51,0
1859,0,1,0,0,1,0,0,0,1,0,3,0,0,39,1
1860,1,0,0,0,0,1,0,0,0,1,0,0,0,30,1
1861,0,1,1,0,0,0,0,0,1,0,14,0,0,32,1
1862,0,1,1,0,0,0,0,0,0,1,0,0,0,22,0
1863,0,1,0,0,1,0,0,0,1,0,0,0,0,59,0
1864,0,1,1,0,0,0,0,0,0,1,37,0,5,38,1
1865,0,1,1,0,0,0,0,0,1,0,2,0,0,23,0
1866,0,1,1,0,0,0,0,0,0,1,0,0,0,42,1
1867,0,1,1,0,0,0,0,0,1,0,2,0,0,38,1
1868,1,0,0,0,1,0,0,0,1,0,2,0,0,34,0
1869,1,0,1,0,0,0,0,0,1,0,7,0,0,36,1
1870,0,1,1,0,0,0,0,0,0,1,0,0,0,36,1
1871,0,1,1,0,0,0,0,0,1,0,1,0,0,31,0
1872,1,0,1,0,0,0,0,0,1,0,3,0,0,28,1
1873,0,1,1,0,0,0,0,0,1,0,1,0,0,28,1
1874,0,1,1,0,0,0,0,0,1,0,0,0,0,43,0
1875,0,1,1,0,0,0,0,0,1,0,1,0,0,40,0
1876,0,1,1,0,0,0,0,0,1,0,15,0,2,31,1
1877,0,1,1,0,0,0,0,0,1,0,6,0,0,54,1
1878,0,1,1,0,0,0,0,0,1,0,17,0,0,24,1
1879,0,1,0,0,0,1,0,0,1,0,0,0,0,41,1
1880,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
1881,1,0,0,0,0,1,0,0,1,0,1,0,0,29,1
1882,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
1883,0,1,0,0,0,1,0,0,1,0,9,0,0,52,1
1884,1,0,0,0,0,0,0,1,1,0,0,0,0,40,0
1885,1,0,1,0,0,0,0,0,1,0,1,0,0,45,0
1886,0,1,1,0,0,0,0,0,0,1,1,0,0,29,1
1887,0,1,1,0,0,0,0,0,1,0,10,0,0,46,1
1888,0,1,0,0,1,0,0,0,1,0,1,0,1,21,0
1889,0,1,0,0,1,0,0,0,1,0,6,0,0,35,1
1890,0,1,1,0,0,0,0,0,0,1,1,0,0,52,1
1891,0,1,0,0,1,0,0,0,0,1,0,0,0,48,0
1892,1,0,1,0,0,0,0,0,0,1,9,0,0,29,1
1893,0,1,0,0,1,0,0,0,0,1,0,0,0,48,0
1894,0,1,1,0,0,0,0,0,1,0,10,0,0,31,1
1895,0,1,0,0,1,0,0,0,1,0,3,0,0,21,1
1896,0,1,0,0,0,0,0,1,1,0,0,0,0,32,1
1897,0,1,1,0,0,0,0,0,0,1,0,0,0,47,0
1898,0,1,1,0,0,0,0,0,1,0,3,1,2,21,1
1899,0,1,1,0,0,0,0,0,1,0,13,3,0,35,0
1900,0,1,1,0,0,0,0,0,0,1,3,0,0,46,1
1901,0,1,1,0,0,0,0,0,1,0,5,0,0,34,1
1902,0,1,1,0,0,0,0,0,1,0,2,0,0,52,0
1903,0,1,0,0,1,0,0,0,0,1,0,0,0,21,1
1904,0,1,0,0,1,0,0,0,0,1,1,0,0,53,0
1905,1,0,0,0,1,0,0,0,1,0,0,0,0,19,1
1906,0,1,1,0,0,0,0,0,0,1,0,0,0,22,0
1907,0,1,1,0,0,0,0,0,1,0,1,0,0,45,0
1908,1,0,0,0,1,0,0,0,1,0,0,0,0,27,0
1909,0,1,0,0,1,0,0,0,0,1,0,0,0,25,0
1910,0,1,0,0,1,0,0,0,1,0,0,0,0,30,1
1911,0,1,1,0,0,0,0,0,1,0,2,0,0,31,1
1912,0,1,0,0,1,0,0,0,1,0,3,0,0,28,0
1913,0,1,1,0,0,0,0,0,0,1,3,0,0,36,1
1914,0,1,1,0,0,0,0,0,1,0,7,0,0,27,1
1915,0,1,1,0,0,0,0,0,1,0,1,0,0,42,0
1916,0,1,0,0,1,0,0,0,1,0,0,0,0,35,1
1917,1,0,0,0,1,0,0,0,1,0,2,0,0,33,0
1918,0,1,0,0,0,1,0,0,1,0,6,1,0,24,1
1919,0,1,1,0,0,0,0,0,1,0,21,0,1,25,1
1920,1,0,0,0,1,0,0,0,0,1,0,0,0,42,0
1921,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
1922,1,0,1,0,0,0,0,0,0,1,0,0,0,28,0
1923,0,1,1,0,0,0,0,0,1,0,25,0,0,27,1
1924,1,0,0,0,1,0,0,0,1,0,0,0,0,21,0
1925,0,1,0,0,1,0,0,0,0,1,0,0,0,26,1
1926,0,1,0,0,1,0,0,0,1,0,0,0,0,36,0
1927,0,1,0,0,1,0,0,0,1,0,0,0,0,49,1
1928,0,1,0,0,1,0,0,0,1,0,0,0,0,44,1
1929,0,1,0,0,1,0,0,0,0,1,1,0,0,28,0
1930,1,0,1,0,0,0,0,0,1,0,12,0,0,35,1
1931,0,1,1,0,0,0,0,0,1,0,3,0,0,34,0
1932,0,1,1,0,0,0,0,0,1,0,15,0,0,45,1
1933,0,1,1,0,0,0,0,0,1,0,9,0,0,28,1
1934,1,0,1,0,0,0,0,0,1,0,1,0,0,25,0
1935,0,1,1,0,0,0,0,0,0,1,1,0,1,21,0
1936,0,1,1,0,0,0,0,0,1,0,1,0,0,48,0
1937,0,1,0,0,1,0,0,0,0,1,1,0,0,37,0
1938,0,1,1,0,0,0,0,0,1,0,3,0,0,24,1
1939,0,1,0,0,1,0,0,0,0,1,1,0,0,37,1
1940,0,1,0,0,1,0,0,0,1,0,1,0,0,39,0
1941,0,1,0,0,1,0,0,0,1,0,1,0,0,24,1
1942,0,1,0,0,0,0,0,1,1,0,2,0,0,49,0
1943,0,1,1,0,0,0,0,0,1,0,1,0,0,23,1
1944,0,1,0,0,1,0,0,0,1,0,5,0,0,43,0
1945,0,1,1,0,0,0,0,0,0,1,6,0,0,28,1
1946,0,1,1,0,0,0,0,0,0,1,1,0,0,53,0
1947,1,0,1,0,0,0,0,0,0,1,2,0,0,27,1
1948,0,1,0,0,1,0,0,0,0,1,0,0,0,39,0
1949,0,1,1,0,0,0,0,0,1,0,22,0,0,47,1
1950,0,1,1,0,0,0,0,0,1,0,4,0,0,28,1
1951,0,1,0,0,1,0,0,0,1,0,2,0,0,36,0
1952,1,0,1,0,0,0,0,0,1,0,1,0,0,24,0
1953,0,1,0,0,0,1,0,0,0,1,0,0,0,35,0
1954,0,1,1,0,0,0,0,0,1,0,3,0,0,23,0
1955,0,1,1,0,0,0,0,0,1,0,2,0,0,26,0
1956,0,1,1,0,0,0,0,0,1,0,7,0,0,31,1
1957,1,0,1,0,0,0,0,0,1,0,14,0,3,30,1
1958,0,1,0,0,1,0,0,0,0,1,2,0,0,25,0
1959,0,1,1,0,0,0,0,0,1,0,6,0,0,24,1
1960,0,1,0,0,0,1,0,0,1,0,1,0,0,34,1
1961,0,1,1,0,0,0,0,0,0,1,2,0,0,26,0
1962,0,1,0,0,0,1,0,0,1,0,0,0,0,60,0
1963,1,0,1,0,0,0,0,0,1,0,0,0,0,20,0
1964,0,1,0,0,1,0,0,0,1,0,0,0,0,23,0
1965,0,1,1,0,0,0,0,0,1,0,5,0,0,26,1
1966,0,1,0,0,1,0,0,0,0,1,4,0,0,40,0
1967,0,1,0,0,0,0,0,1,1,0,1,0,0,28,1
1968,0,1,0,0,0,1,0,0,1,0,1,0,0,49,1
1969,0,1,1,0,0,0,0,0,1,0,1,0,1,19,1
1970,0,1,0,0,1,0,0,0,1,0,1,0,0,53,0
1971,1,0,1,0,0,0,0,0,1,0,0,0,0,24,0
1972,0,1,0,0,0,1,0,0,1,0,0,0,0,31,0
1973,1,0,0,0,1,0,0,0,1,0,2,0,0,33,0
1974,0,1,0,0,1,0,0,0,1,0,8,0,3,26,1
1975,0,1,0,0,1,0,0,0,1,0,2,0,0,32,0
1976,0,1,0,0,1,0,0,0,1,0,0,0,0,25,1
1977,0,1,1,0,0,0,0,0,1,0,1,0,0,21,0
1978,0,1,1,0,0,0,0,0,1,0,3,0,0,38,0
1979,0,1,0,0,1,0,0,0,1,0,0,0,0,23,0
1980,0,1,0,0,1,0,0,0,1,0,0,0,0,20,1
1981,1,0,0,0,1,0,0,0,1,0,4,0,0,39,1
1982,0,1,1,0,0,0,0,0,1,0,1,0,0,24,1
1983,0,1,0,0,0,1,0,0,1,0,0,0,0,23,0
1984,0,1,1,0,0,0,0,0,1,0,3,0,0,49,0
1985,0,1,1,0,0,0,0,0,1,0,7,0,0,31,1
1986,0,1,1,0,0,0,0,0,1,0,1,0,0,20,1
1987,0,1,0,0,1,0,0,0,0,1,0,0,0,28,0
1988,0,1,0,0,1,0,0,0,1,0,3,0,0,67,0
1989,0,1,0,0,0,1,0,0,1,0,0,0,0,33,0
1990,0,1,1,0,0,0,0,0,1,0,0,0,0,52,0
1991,0,1,1,0,0,0,0,0,1,0,17,0,0,45,1
1992,0,1,1,0,0,0,0,0,1,0,8,0,0,27,1
1993,0,1,0,0,1,0,0,0,1,0,1,0,0,22,0
1994,0,1,0,0,1,0,0,0,0,1,0,0,0,40,1
1995,0,1,0,0,1,0,0,0,0,1,1,0,0,30,1
1996,0,1,1,0,0,0,0,0,1,0,1,0,0,42,0
1997,0,1,1,0,0,0,0,0,1,0,2,0,0,24,1
1998,0,1,0,0,1,0,0,0,1,0,4,0,0,46,0
1999,0,1,1,0,0,0,0,0,1,0,4,0,0,38,0
2000,1,0,0,0,0,1,0,0,0,1,0,0,0,32,1
2001,0,1,0,0,1,0,0,0,0,1,0,0,0,26,0
2002,0,1,0,0,1,0,0,0,0,1,1,0,0,54,1
2003,0,1,0,0,0,1,0,0,1,0,2,0,0,27,0
2004,0,1,0,0,1,0,0,0,1,0,1,0,0,61,0
2005,0,1,1,0,0,0,0,0,0,1,1,0,0,51,1
2006,0,1,0,0,1,0,0,0,1,0,0,0,0,57,0
2007,0,1,0,0,1,0,0,0,0,1,3,0,0,24,1
2008,0,1,1,0,0,0,0,0,1,0,1,0,0,34,0
2009,0,1,0,0,0,1,0,0,1,0,1,0,0,27,0
2010,1,0,1,0,0,0,0,0,0,1,10,0,0,28,1
2011,0,1,1,0,0,0,0,0,0,1,10,0,0,35,1
2012,0,1,1,0,0,0,0,0,1,0,6,0,0,30,1
2013,0,1,1,0,0,0,0,0,1,0,0,0,0,44,0
2014,0,1,0,0,1,0,0,0,1,0,10,0,0,61,0
2015,0,1,1,0,0,0,0,0,1,0,1,0,0,26,1
2016,0,1,1,0,0,0,0,0,1,0,10,1,0,48,1
2017,0,1,1,0,0,0,0,0,0,1,4,0,0,42,0
2018,0,1,0,0,1,0,0,0,1,0,10,0,0,38,1
2019,1,0,0,0,1,0,0,0,0,1,0,0,0,53,0
2020,0,1,1,0,0,0,0,0,0,1,3,0,0,26,0
2021,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
2022,0,1,0,0,1,0,0,0,1,0,0,0,0,50,0
2023,0,1,0,0,1,0,0,0,0,1,16,3,0,44,0
2024,0,1,1,0,0,0,0,0,1,0,4,0,1,24,1
2025,0,1,1,0,0,0,0,0,1,0,0,0,0,21,1
2026,0,1,0,0,1,0,0,0,1,0,0,0,0,50,0
2027,1,0,0,0,1,0,0,0,0,1,0,0,0,36,0
2028,0,1,0,0,1,0,0,0,1,0,0,0,0,39,0
2029,1,0,1,0,0,0,0,0,1,0,7,0,0,54,0
2030,0,1,1,0,0,0,0,0,0,1,0,0,0,29,0
2031,0,1,0,0,1,0,0,0,0,1,0,0,0,26,0
2032,0,1,1,0,0,0,0,0,1,0,3,0,0,41,1
2033,0,1,1,0,0,0,0,0,1,0,1,0,0,23,1
2034,0,1,0,0,1,0,0,0,0,1,0,0,0,34,0
2035,0,1,0,0,1,0,0,0,1,0,11,0,0,31,1
2036,0,1,1,0,0,0,0,0,1,0,0,0,0,20,0
2037,0,1,1,0,0,0,0,0,1,0,10,0,0,49,1
2038,0,1,1,0,0,0,0,0,1,0,4,0,0,26,1
2039,0,1,1,0,0,0,0,0,1,0,1,0,0,28,1
2040,0,1,1,0,0,0,0,0,1,0,0,0,0,26,0
2041,0,1,1,0,0,0,0,0,1,0,1,0,0,55,0
2042,0,1,1,0,0,0,0,0,0,1,0,0,0,22,0
2043,1,0,1,0,0,0,0,0,0,1,0,0,0,26,0
2044,0,1,0,0,0,0,0,1,0,1,0,0,0,56,0
2045,0,1,0,0,0,0,0,1,1,0,2,0,0,46,0
2046,0,1,1,0,0,0,0,0,1,0,16,0,0,58,1
2047,0,1,1,0,0,0,0,0,1,0,4,0,0,28,0
2048,0,1,1,0,0,0,0,0,1,0,8,0,0,33,0
2049,1,0,1,0,0,0,0,0,0,1,0,0,0,31,0
2050,0,1,1,0,0,0,0,0,0,1,1,0,0,26,0
2051,0,1,0,0,1,0,0,0,0,1,0,0,0,34,0
2052,0,1,0,0,0,0,0,1,1,0,0,0,0,33,0
2053,1,0,1,0,0,0,0,0,1,0,0,0,0,32,0
2054,0,1,1,0,0,0,0,0,1,0,9,0,0,37,1
2055,0,1,1,0,0,0,0,0,1,0,1,0,0,50,0
2056,0,1,0,0,1,0,0,0,1,0,1,0,0,35,0
2057,1,0,0,0,1,0,0,0,0,1,0,0,0,47,1
2058,1,0,1,0,0,0,0,0,1,0,8,0,0,52,0
2059,0,1,1,0,0,0,0,0,1,0,5,0,1,26,1
2060,0,1,1,0,0,0,0,0,1,0,13,0,0,45,1
2061,0,1,0,0,0,0,0,1,0,1,0,0,0,19,1
2062,0,1,1,0,0,0,0,0,1,0,8,0,0,41,1
2063,0,1,1,0,0,0,0,0,0,1,0,0,0,24,0
2064,0,1,1,0,0,0,0,0,1,0,1,0,1,21,0
2065,0,1,0,0,1,0,0,0,0,1,0,0,0,54,0
2066,0,1,0,0,1,0,0,0,1,0,0,0,0,49,0
2067,0,1,0,0,1,0,0,0,1,0,1,0,0,42,0
2068,0,1,1,0,0,0,0,0,1,0,1,0,0,21,1
2069,0,1,0,0,1,0,0,0,1,0,5,0,0,46,1
2070,0,1,0,0,1,0,0,0,0,1,0,0,0,74,0
2071,1,0,0,0,0,1,0,0,1,0,0,0,0,38,0
2072,1,0,1,0,0,0,0,0,1,0,1,0,0,39,0
2073,1,0,1,0,0,0,0,0,1,0,0,0,0,38,0
2074,0,1,1,0,0,0,0,0,1,0,1,1,0,19,1
2075,0,1,0,0,1,0,0,0,1,0,0,0,0,28,1
2076,0,1,1,0,0,0,0,0,1,0,1,0,0,25,1
2077,0,1,0,0,1,0,0,0,0,1,1,0,0,53,0
2078,0,1,1,0,0,0,0,0,1,0,2,0,1,23,0
2079,0,1,0,0,1,0,0,0,1,0,33,0,0,55,1
2080,1,0,0,0,1,0,0,0,1,0,1,0,0,64,0
2081,0,1,1,0,0,0,0,0,0,1,1,0,0,23,1
2082,0,1,1,0,0,0,0,0,1,0,4,0,0,23,1
2083,1,0,0,0,0,1,0,0,1,0,0,0,0,41,0
2084,0,1,0,0,0,0,0,1,0,1,0,0,0,53,0
2085,0,1,1,0,0,0,0,0,1,0,0,0,0,34,0
2086,0,1,0,0,0,1,0,0,1,0,0,0,0,24,1
2087,0,1,1,0,0,0,0,0,0,1,1,0,0,26,0
2088,0,1,0,0,1,0,0,0,1,0,4,0,0,44,0
2089,1,0,0,0,1,0,0,0,1,0,0,0,0,27,0
2090,0,1,0,0,1,0,0,0,1,0,14,0,0,28,0
2091,0,1,0,0,1,0,0,0,0,1,1,0,0,55,0
2092,0,1,1,0,0,0,0,0,1,0,15,0,0,36,0
2093,0,1,1,0,0,0,0,0,1,0,1,0,0,23,0
2094,0,1,1,0,0,0,0,0,0,1,1,0,0,56,0
2095,0,1,0,0,1,0,0,0,1,0,2,0,0,27,1
2096,0,1,0,0,1,0,0,0,0,1,1,0,0,37,0
2097,0,1,1,0,0,0,0,0,1,0,1,0,0,32,1
2098,0,1,1,0,0,0,0,0,0,1,18,2,0,41,1
2099,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
2100,0,1,0,0,1,0,0,0,1,0,1,0,0,37,1
2101,0,1,1,0,0,0,0,0,0,1,3,0,0,45,0
2102,1,0,1,0,0,0,0,0,1,0,14,0,0,31,0
2103,0,1,1,0,0,0,0,0,1,0,7,0,0,42,1
2104,0,1,1,0,0,0,0,0,1,0,20,0,2,26,1
2105,0,1,0,0,1,0,0,0,1,0,0,0,0,33,1
2106,0,1,0,0,1,0,0,0,0,1,0,0,0,22,1
2107,1,0,1,0,0,0,0,0,0,1,1,0,0,36,0
2108,0,1,0,0,1,0,0,0,0,1,0,0,0,54,0
2109,0,1,1,0,0,0,0,0,1,0,5,0,1,25,1
2110,0,1,0,0,1,0,0,0,1,0,3,0,0,24,1
2111,0,1,0,0,0,1,0,0,0,1,0,0,0,23,0
2112,0,1,0,0,1,0,0,0,0,1,0,0,0,61,0
2113,1,0,0,0,1,0,0,0,0,1,0,0,0,42,0
2114,0,1,0,0,1,0,0,0,0,1,1,0,0,28,1
2115,0,1,1,0,0,0,0,0,0,1,1,0,0,27,0
2116,0,1,0,0,1,0,0,0,0,1,2,0,0,24,0
2117,0,1,1,0,0,0,0,0,1,0,16,0,0,32,1
2118,0,1,0,0,1,0,0,0,1,0,0,0,0,38,0
2119,0,1,0,0,1,0,0,0,0,1,1,0,1,21,0
2120,0,1,1,0,0,0,0,0,1,0,1,0,0,27,1
2121,0,1,0,0,1,0,0,0,1,0,0,0,0,39,0
2122,0,1,0,0,1,0,0,0,1,0,0,0,0,29,0
2123,0,1,0,0,1,0,0,0,1,0,1,0,0,29,0
2124,0,1,0,0,1,0,0,0,1,0,1,0,0,36,1
2125,0,1,1,0,0,0,0,0,1,0,0,0,0,46,1
2126,0,1,1,0,0,0,0,0,1,0,7,1,0,44,0
2127,0,1,1,0,0,0,0,0,0,1,0,0,0,27,0
2128,0,1,1,0,0,0,0,0,1,0,8,0,0,27,1
2129,0,1,0,0,1,0,0,0,0,1,0,0,0,61,0
2130,0,1,1,0,0,0,0,0,0,1,0,0,0,47,1
2131,0,1,1,0,0,0,0,0,0,1,1,0,0,27,0
2132,0,1,0,0,1,0,0,0,1,0,0,0,0,28,1
2133,1,0,0,0,1,0,0,0,0,1,1,0,0,31,1
2134,0,1,0,0,1,0,0,0,0,1,9,0,0,26,1
2135,0,1,1,0,0,0,0,0,1,0,2,0,0,53,1
2136,0,1,1,0,0,0,0,0,1,0,1,0,0,26,1
2137,0,1,1,0,0,0,0,0,1,0,2,0,0,25,0
2138,0,1,0,0,0,0,0,1,0,1,5,0,0,23,1
2139,1,0,1,0,0,0,0,0,0,1,4,0,3,21,1
2140,0,1,1,0,0,0,0,0,0,1,1,0,0,23,0
2141,0,1,0,0,0,0,0,1,0,1,3,0,1,30,0
2142,1,0,1,0,0,0,0,0,1,0,2,0,0,45,0
2143,0,1,1,0,0,0,0,0,0,1,2,0,0,27,1
2144,1,0,1,0,0,0,0,0,0,1,0,0,0,26,0
2145,0,1,0,0,1,0,0,0,1,0,0,0,0,21,1
2146,1,0,0,0,1,0,0,0,0,1,0,0,0,62,0
2147,0,1,0,0,1,0,0,0,1,0,0,0,0,48,0
2148,0,1,1,0,0,0,0,0,0,1,1,0,0,53,0
2149,0,1,1,0,0,0,0,0,0,1,3,0,0,62,1
2150,0,1,1,0,0,0,0,0,1,0,5,1,1,28,0
2151,0,1,0,0,1,0,0,0,1,0,1,0,0,56,0
2152,0,1,0,0,0,1,0,0,1,0,2,0,0,35,0
2153,1,0,0,0,0,1,0,0,0,1,2,0,0,56,1
2154,0,1,1,0,0,0,0,0,1,0,2,1,0,22,1
2155,0,1,1,0,0,0,0,0,1,0,5,0,0,26,1
2156,0,1,1,0,0,0,0,0,0,1,4,0,0,35,0
2157,0,1,1,0,0,0,0,0,1,0,1,0,0,22,1
2158,1,0,1,0,0,0,0,0,1,0,7,1,0,37,0
2159,1,0,1,0,0,0,0,0,1,0,0,0,0,32,0
2160,1,0,1,0,0,0,0,0,1,0,3,0,0,33,1
2161,0,1,0,0,0,0,0,1,1,0,2,0,0,38,1
2162,0,1,0,0,1,0,0,0,0,1,0,0,0,53,0
2163,0,1,0,0,1,0,0,0,0,1,0,0,0,32,0
2164,0,1,0,0,1,0,0,0,0,1,0,0,0,26,0
2165,0,1,0,0,1,0,0,0,0,1,0,0,0,61,0
2166,0,1,1,0,0,0,0,0,0,1,0,0,0,21,0
2167,0,1,1,0,0,0,0,0,0,1,22,0,0,69,0
2168,0,1,1,0,0,0,0,0,0,1,0,0,0,26,0
2169,0,1,1,0,0,0,0,0,1,0,9,0,0,30,1
2170,0,1,0,0,1,0,0,0,1,0,1,0,0,21,0
2171,0,1,0,0,1,0,0,0,0,1,0,0,0,41,0
2172,0,1,1,0,0,0,0,0,1,0,0,0,0,45,1
2173,0,1,1,0,0,0,0,0,1,0,10,0,1,31,1
2174,0,1,0,0,1,0,0,0,1,0,0,0,0,22,0
2175,1,0,0,0,1,0,0,0,1,0,0,0,0,54,1
2176,0,1,0,0,1,0,0,0,0,1,2,0,0,50,1
2177,0,1,0,0,0,0,0,1,1,0,11,2,0,37,0
2178,1,0,1,0,0,0,0,0,1,0,0,0,0,21,1
2179,0,1,0,0,0,1,0,0,0,1,6,0,0,23,1
2180,0,1,0,0,1,0,0,0,1,0,0,0,0,30,1
2181,0,1,1,0,0,0,0,0,1,0,11,0,0,30,1
2182,0,1,0,0,1,0,0,0,0,1,5,0,0,26,0
2183,1,0,1,0,0,0,0,0,0,1,0,0,0,59,0
2184,0,1,1,0,0,0,0,0,1,0,13,0,0,29,1
2185,0,1,0,0,0,1,0,0,1,0,0,0,0,67,0
2186,0,1,0,0,1,0,0,0,1,0,13,0,0,30,1
2187,0,1,1,0,0,0,0,0,0,1,5,0,0,25,1
2188,0,1,0,0,0,1,0,0,1,0,8,0,0,45,0
2189,0,1,1,0,0,0,0,0,1,0,0,0,0,22,0
2190,0,1,1,0,0,0,0,0,1,0,8,0,0,41,1
2191,0,1,0,1,0,0,0,0,1,0,3,0,0,46,1
2192,0,1,0,0,0,0,0,1,0,1,0,0,0,27,0
2193,1,0,1,0,0,0,0,0,1,0,13,0,0,37,0
2194,0,1,1,0,0,0,0,0,1,0,0,0,0,22,1
2195,0,1,1,0,0,0,0,0,1,0,0,0,0,19,1
2196,0,1,0,0,1,0,0,0,0,1,2,0,0,45,0
2197,1,0,1,0,0,0,0,0,1,0,5,0,0,33,1
2198,0,1,1,0,0,0,0,0,1,0,7,0,0,52,0
2199,1,0,1,0,0,0,0,0,1,0,0,0,0,21,0
2200,0,1,1,0,0,0,0,0,0,1,6,0,0,43,1
2201,0,1,0,0,1,0,0,0,1,0,3,0,0,33,0
2202,0,1,1,0,0,0,0,0,1,0,3,1,0,26,1
2203,0,1,0,0,1,0,0,0,0,1,0,0,0,37,0
2204,0,1,1,0,0,0,0,0,1,0,1,0,0,38,1
2205,0,1,0,0,0,1,0,0,0,1,1,0,0,35,1
2206,0,1,1,0,0,0,0,0,1,0,1,0,0,27,1
2207,0,1,0,0,0,0,0,1,1,0,1,0,0,40,0
2208,0,1,1,0,0,0,0,0,1,0,1,1,0,21,0
2209,0,1,0,0,1,0,0,0,1,0,3,0,0,38,1
2210,0,1,0,0,1,0,0,0,0,1,0,0,0,37,0
2211,0,1,0,0,1,0,0,0,1,0,0,0,0,44,0
2212,0,1,1,0,0,0,0,0,1,0,0,0,0,30,0
2213,0,1,0,0,0,1,0,0,1,0,0,0,0,40,0
2214,0,1,0,0,1,0,0,0,1,0,1,0,0,49,0
2215,0,1,0,0,1,0,0,0,0,1,0,0,0,67,0
2216,0,1,1,0,0,0,0,0,1,0,14,0,0,59,1
2217,0,1,1,0,0,0,0,0,1,0,1,1,0,21,1
2218,0,1,0,0,1,0,0,0,0,1,6,0,0,31,0
2219,1,0,0,0,1,0,0,0,1,0,2,0,0,50,1
2220,0,1,1,0,0,0,0,0,1,0,7,0,0,30,0
2221,0,1,0,0,1,0,0,0,0,1,1,0,0,28,0
2222,0,1,1,0,0,0,0,0,1,0,7,0,0,48,1
